73,74f52f6aa195af2df445e1e5887331f69542156b,1,1,1,"2012-08-13 03:06:46","Add tests for libvaladoc/parser and gtkdoc-scanner
"
74,22e26f92848363f31fd7aa0a5de7f5dce8666bf9,1,1,1,"2012-08-10 23:41:56","libvaladoc: Move Api.NodeType to api/nodetype.vala
"
75,66586932bbd0d85f1868d0e382da843398c34665,1,1,1,"2012-08-10 22:02:03","drivers: fix namespace comment selection
"
76,2fe47371d2042e1d7d116d9fdbbaf338aaaa109b,1,1,1,"2012-08-10 18:53:06","libvaladoc: fix vala 0.14.x compatibility
"
77,42f200a010d5c374bfc9d1d9c6cfef58aa89be54,1,1,1,"2012-08-10 02:36:48","libvaladoc/html: Show all known sub-structs
"
78,13aba44f713378272aa92ad033c7016609802661,1,1,1,"2012-08-10 02:33:25","libvaladoc: register child structs
"
79,ca0431e1944864281c2490e632c71d03a28745aa,1,1,1,"2012-08-10 02:02:24","libvaladoc: Drop deprecated methods
"
80,cb1e01f5c5a26fa2660fcbfa9494cc70fd93e3bc,1,1,1,"2012-08-10 01:54:21","libvaladoc: rename Api.Interface.get_all_implemented_interface_list to get_full_implemented_interface_list
"
81,3ca94cabb68789cb20e37e0c9ecea7acc8b9487e,1,1,1,"2012-08-10 01:48:45","libvaladoc/html: Add ""All known members inherited from ""
"
82,8cfab911725cd434f63da2b138aa483cc5ac90f4,1,1,1,"2012-08-09 04:18:55","gtkcommentparser: Fix --verbose
"
83,1eebb3a020b0a91f153cf313bd90b0600b94a56f,1,1,1,"2012-08-09 04:15:01","gir-importer: Process implicit parameters
"
84,2daa05f2bd185e3de5c2e85afc86b2bc6194b41b,1,1,1,"2012-08-07 14:06:38","gtkdoc: accept %<numeric>
"
85,11f0cd175291d51e23b5074fa3964530f16e72c2,1,1,1,"2012-08-07 02:19:11","libvaladoc/api: Fix memory cycle: method.base_method <> method
"
86,93c84a28089a7d8e96b2c22b2b0201a49b7c7aff,1,1,1,"2012-08-07 01:23:38","driver/0.18.x: Add support for vala-0.17.4
"
87,14d00ae932291908bf15a8d113d09f4a692360a3,1,1,1,"2012-08-06 23:43:02","libvaladoc/parser: add workaround for  broken symbol resolver (valac 0.17.4)
"
88,4045ba965b142af50ddd1eeab245686b416c9672,1,1,1,"2012-08-06 21:54:53","libvaladoc: accept @return in constructors
"
89,056a7494cc2a60370608f44e261cd9da75dfde3b,1,1,1,"2012-08-06 19:16:45","libvaladoc: accept ""Vala ??.??.??-dirty"" as driver format
"
90,d58b4ea47102809453bc8e10298532de1bf29e00,1,1,1,"2012-08-06 02:09:15","error/warning message improvements
"
91,b21e59500c5041e5a0bd2f51b9f15fa07985d42d,1,1,1,"2012-07-21 22:11:48","doclets/devhelp: Imrpove page titles
"
92,7bc385ce8af35be772114e3cf7c429844afb130e,1,1,1,"2012-07-21 22:10:25","doclets/htm: Imrpove page titles
"
93,482fb8025a05eb3763648c9e20c42eef1a9e787b,1,1,1,"2012-07-21 19:39:00","libvaladoc: Improve plugin selection (#676453)
"
94,eef0cec3e990ea2646ba3cffab1980f65b031a3f,1,1,1,"2012-07-21 18:51:03","libvaladoc: Avoid reparsing of comments
"
95,20469451467f2234649007caef04e89b74ac9be2,1,1,1,"2012-07-21 18:14:57","libvaladoc/taglets: error/warning message improvements
"
96,e825f84180d92aeaf6d83cab2330d548c47b2024,1,1,1,"2012-07-21 17:21:06","libvaladoc/html: Add methods to package overviews
"
97,aa7023edb74292bf6e8a6fab7775fdb2aa93efd8,1,1,1,"2012-07-21 17:19:15","libvaladoc/api: Fix documentation for Method.is_override
"
98,f49d816d8cd2565c8abeeb4fd0b71a0a14bd86f7,1,1,1,"2012-07-21 17:17:29","libvaladoc/api: Fix documentation for Method.is_static
"
99,c12841ed6b314be622011b785ce943e5e67b0ec1,1,1,1,"2012-07-21 16:58:43","libvaladoc/api: Drop glib_error
"
100,64974b8bb083d41fb37ec54f6d074a51a697f479,1,1,1,"2012-07-21 16:47:02","libvaladoc: Add context check for @return
"
101,ca801cceaa0d38103754d1c3e31505216baa89de,1,1,1,"2012-07-21 16:45:50","libvaladoc: Add context check for @throws
"
102,9a248d5f59f77181342a11e37a7423d85387cd8a,1,1,1,"2012-07-21 15:44:36","libvaladoc: ErrorReporter: Drop ErrorType
"
103,c43bb2308d62c558eac5708338b5a666c3fbfa66,1,1,1,"2012-07-21 15:25:25","libvaladoc: @throws: Check for unthrown exceptions
"
104,5b67b39c05973b77d8d68d0b8503b037147d1092,1,1,1,"2012-07-17 23:57:27","libvaladoc/api: Add missing parameters to signals
"
105,1f9fb52c7c71ad74b48797f1655ca5b7636e77c3,1,1,1,"2012-06-14 16:48:10","driver/0.18.x: Add support for vala-0.17.1+
"
106,3fb36fe531cc65e20572eadc197de34bc3762ce5,1,1,1,"2012-05-08 11:32:58","libvaladoc/html: Turn namespace/package-notes into links
"
107,0e707e9b96c2086154b5352bf4c5ceb050a590a5,1,1,1,"2012-05-05 22:55:40","Add support for valac 0.18.0
"
108,75d4596d3f067c2e049364b8279f72b4fc087c3c,1,1,1,"2012-04-08 18:07:58","driver: Trim lines in *.dep files
"
109,caae1a453c3cf2f996c0fdecdb4d79ef08ce6213,1,1,1,"2012-03-26 21:38:28","libvaladoc: Fix typo in ValadocDocumentationScanner
"
110,df089746e63a6e8d7e5cb150c5da8926a778b5c6,1,1,1,"2012-03-26 21:06:10","libvaladoc: documentation fixes
"
111,e1a2fd0eb19fca68caba2bfcdbfb069789a302a9,1,1,1,"2012-03-26 20:36:55","libvala: Add support for libvala-0.16
"
112,5dbaebf86e6584b403f75e3502d68a45abc82544,1,1,1,"2012-02-27 01:34:37","libvaladoc/html: Sort subnamespaces in navis
"
